store_name,location,rating
درعه DERAAH,G7VQ+94F، مريخ، جدة 23252، المملكة العربية السعودية,4.6
درعه DERAAH,التيسير،، جدة 23252، المملكة العربية السعودية,4.2
درعه DERAAH,طريق ابراهيم الخليل، الحرم، مكة 24231، المملكة العربية السعودية,5.0
درعه DERAAH,8746+VRJ، 2088 طريق الليث،، الفضيلة،، 6185، جدة 22543، المملكة العربية السعودية,4.3
درعه DERAAH,"8746+78P, القرينية،، 5466، حي القرينية، جدة 22535 6129، جدة المملكة العربية السعودية",4.3
درعه للعطور,G7VR+4F5 التيسير خلف حديقه التيسير، مريخ، جدة 23252، المملكة العربية السعودية,1.0
درعه DERAAH,طريق مكة القديم، ،، ابراج الفلاح الصالة الكبرى، 3615، جدة 22349، المملكة العربية السعودية,4.3
درعه DERAAH,F732+2XP، مدائن الفهد، جدة 22347، المملكة العربية السعودية,4.0
درعه DERAAH,السامر،، جدة 23464، جدة 11551، المملكة العربية السعودية,4.2
درعه DERAAH,الصفا، جدة 23454 H6JG+859 الصفا،، جدة المملكة العربية السعودية,4.7
درعه DERAAH,باخشب، الثغر، جدة 22338، المملكة العربية السعودية,4.2
درعه DERAAH,H6PQ+RCJ، السامر، JDSE6512، 6512 ابي ربيعه الربعي، 3829، حي السامر، جدة 23462، المملكة العربية السعودية,4.3
درعه DERAAH,سيد الشهداء، الامير فواز الجنوبي، جدة 22431، المملكة العربية السعودية,4.9
درعه DERAAH,H6RH+X97، المنار، جدة 23462 H6RH+W9R المنار، المملكة العربية السعودية,4.4
درعه DERAAH,G65F+2PH، الفيحاء، G65F+2PQ، جدة 22251، المملكة العربية السعودية,4.1
درعه DERAAH,6924، حي مدائن الفهد، جدة 22343 4931، 22343 F65W+89R مدائن الفهد،، جدة المملكة العربية السعودية,4.1
درعه DERAAH,3، قيس بن زهير، حي المنار، جدة 23463 J64R+4Q المنار،، جدة المملكة العربية السعودية,4.0
درعه DERAAH,G649+CFC، الفيحاء، Al Fayha'a، طريق الأمير ماجد، حي Andalus Mall، جدة 22245، المملكة العربية السعودية,4.5
درعه DERAAH,ام القرى، الصفا، جدة 11551، المملكة العربية السعودية,4.3
درعه DERAAH,6770-6706 طريق الامير متعب بن عبدالعزيز، الصفا، جدة 23451 H696+F8 الصفا،، جدة المملكة العربية السعودية,4.2
درعه DERAAH,7813 الحارث بن كعب، 7813 الحارث بن كعب، حي الصفا، 3636،، جدة 23454، المملكة العربية السعودية,4.0
درعه DERAAH,J6F5+P8H ليالي الأنس للأجنحه الفندقية، صالح العمري، المروة، جدة 23544، المملكة العربية السعودية,4.3
درعه DERAAH,الإمام الشافعي، الفيصلية، جدة 23447، المملكة العربية السعودية,4.4
درعه DERAAH,شارع جاك، ابرق الرغامة، جدة 22262 المملكة العربية السعودية,4.4
درعه DERAAH‭,"C755+9PX, السنابل،، 2623، السنابل، جدة 22434 8105، جدة المملكة العربية السعودية",4.6
درعه DERAAH,ابرق الرغامة 22261، جدة 11551، المملكة العربية السعودية,4.6
درعه DERAAH,جنوب بن لادن، الروابي، جدة 11551، المملكة العربية السعودية,4.4
درعه DERAAH,هيفاء مول، شارع فلسطين،،، جدة المملكة العربية السعودية,4.2
درعه DERAAH,أم المؤمنين حبيبة، النسيم، جدة 23233، المملكة العربية السعودية,4.1
درعه DERAAH,شارع الأجواد، Manar Plaza Al-Manar، جدة H6WX+QG9 المنار،، جدة المملكة العربية السعودية,4.2
درعه DERAAH,F6MR+5R، F6MR+5R، الجامعة، الثغر، Jamea Plaza، المحاميد، جدة 22341، المملكة العربية السعودية,4.6
درعه DERAAH,8951 الامير محمد بن عبدالعزيز، حي العزيزية، جدة 23334 3039 H54M+CCC العزيزية،، جدة المملكة العربية السعودية,4.4
درعه DERAAH,عبدالرحمن بن أحمد السديري، السلامة، جدة 23437، المملكة العربية السعودية,4.1
درعه DERAAH,الاجاود، جدة 23462، المملكة العربية السعودية,4.6
درعه DERAAH,"H5J9+Q27, البوادي،، شارع صاري، حي، الفيصلية، جدة 23443،، البوادي،، جدة 23443،، جدة المملكة العربية السعودية",4.4
درعه DERAAH,قريش، البوادي، جدة 23531، المملكة العربية السعودية,4.2
درعه DERAAH,النزهة، جدة 23532 J5J3+RVJ النزهة،، جدة المملكة العربية السعودية,4.1
درعه DERAAH,"7038 أبي عبد الله العياشي، مدائن الفهد، حي, JIMA2941, 2941، جدة 22347، المملكة العربية السعودية",3.7
درعه DERAAH,عامر بن أبي ربيعة، المروة، جدة 23545، المملكة العربية السعودية,4.1
درعه DERAAH,Q5F9+GGG حي، 7021 طريق الأمير طلال بن منصور بن عبدالعزيز، الأصالة، جدة 23738، المملكة العربية السعودية,4.6
درعه DERAAH,المروة 23544، جدة 11551، المملكة العربية السعودية,4.4
درعه DERAAH,"J5CR+6FF, المروة،، شارع حراء، المروة،، جدة 23541، المملكة العربية السعودية",4.3
درعه DERAAH,R44X+7QX، طيبة،، Next to Mize Car Maintenance Center، Wahab Bin Khuwaylid St،، جدة 23835، المملكة العربية السعودية,4.1
درعه DERAAH,6775 الأمير ماجد، حي الصفا، جدة 23451 2262 H692+M9C الصفا،، جدة المملكة العربية السعودية,4.6
درعه DERAAH,F5MM+GC6، طريق الملك عبدالعزيز الفرعي، البلد، جدة 22233، المملكة العربية السعودية,4.2
درعه DERAAH,المكرونة، مشرفة، جدة 23336، المملكة العربية السعودية,4.1
